Year,Month,DESTINATION,COUNTRYNAME,HS CODE,SHORT_DESC,QUANTITY,UNIT,FOB_VALUE
2023,6,TZ,TANZANIA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",6000.0,kg,1525796.78
2023,6,TZ,TANZANIA,72131000,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or non-alloy steel. - Containing indentations,ribs,grooves or other deformations produced during the rolling process",389320.0,,39246657.416
2023,6,TZ,TANZANIA,72172000,Wire of iron or non-alloy steel. - Plated or coated with zinc,137200.0,,19619667.42
2023,6,UG,UGANDA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",9240000.0,,103113024.0
2023,6,UG,UGANDA,48115990,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in head",31524.245000000003,,22034571.297999997
2023,6,UG,UGANDA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",7267.969999999999,,2468964.7199999997
2023,6,UG,UGANDA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",364632.8,,123810654.59999996
2023,6,UG,UGANDA,72166100,"Angles, shapes and sections of iron or non-alloy steel. -- Obtained from flat-rolled products",25810.0,,7040879.999999999
2023,7,AC,AIRCRAFT & SHIPSTORES,48193000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Sacks and",10.0,kg,13000.0
2023,7,BI,BURUNDI,72161000,"Angles, shapes and sections of iron or non-alloy steel. - U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded,of a height of less than 80 mm",216807.6,,24057816.6312
2023,7,BI,BURUNDI,72162100,"Angles, shapes and sections of iron or non-alloy steel. -- L sections",28465.6,,3527057.4
2023,7,DE,GERMANY,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",25.0,kg,1500.0
2023,7,DR,DEMOCRATIC REP OF CONGO,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",5184500.0,kg,57131527.909999944
2023,7,DR,DEMOCRATIC REP OF CONGO,72166100,"Angles, shapes and sections of iron or non-alloy steel. -- Obtained from flat-rolled products",5425.0,kg,1121486.47
2023,7,ET,ETHIOPIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",196205.25,kg,38056390.21
2023,7,MW,MALAWI,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",27357.3,kg,8713172.09
2023,7,OT,OTHER COUNTRIES NES,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",10.0,kg,2531.22
2023,7,RW,RWANDA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",1665500.0,,23433328.88
2023,7,RW,RWANDA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",871.0,,457259.56
2023,7,RW,RWANDA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",43713.4,,14360095.4
2023,7,RW,RWANDA,72166100,"Angles, shapes and sections of iron or non-alloy steel. -- Obtained from flat-rolled products",722.0,,198680.364
2023,7,SD,SUDAN,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",1200.0,kg,264750.0
2023,7,SO,SOMALIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",20.0,kg,429630.64
2023,7,SS,SOUTH SUDAN,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",12229200.0,kg,185890191.54
2023,7,SS,SOUTH SUDAN,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",4268.0,kg,776886.85
2023,7,TZ,TANZANIA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",10892000.0,,133678180.0
2023,7,TZ,TANZANIA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",3750000.0,kg,41338250.39
2023,7,TZ,TANZANIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",159739.3,,33416165.292400002
2023,7,TZ,TANZANIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",40599.0,kg,9775166.9
2023,7,TZ,TANZANIA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",43418.6,,13589078.660400001
2023,7,TZ,TANZANIA,72131000,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or non-alloy steel. - Containing indentations,ribs,grooves or other deformations produced during the rolling process",96000.0,,10117745.003999999
2023,7,TZ,TANZANIA,72172000,Wire of iron or non-alloy steel. - Plated or coated with zinc,272730.0,,39594035.56
2023,7,UG,UGANDA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",8008000.0,,98039200.0
2023,7,UG,UGANDA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",1135.0,,127428.0
2023,7,UG,UGANDA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",24450.0,,8600816.0
2023,8,AC,AIRCRAFT & SHIPSTORES,48193000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Sacks and",22.0,kg,24250.0
2023,8,BI,BURUNDI,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",265000.0,,3424479.5
2023,8,BI,BURUNDI,72162100,"Angles, shapes and sections of iron or non-alloy steel. -- L sections",5804.0,,737439.844
2023,8,CA,CANADA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",55.0,kg,16816.93
2023,8,DE,GERMANY,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",360.0,kg,6890.12
2023,8,DR,DEMOCRATIC REP OF CONGO,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",5195000.0,kg,58468485.66
2023,8,DR,DEMOCRATIC REP OF CONGO,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",1149.0,kg,54105.9
2023,8,DR,DEMOCRATIC REP OF CONGO,72166100,"Angles, shapes and sections of iron or non-alloy steel. -- Obtained from flat-rolled products",20676.0,kg,2977965.44
2023,8,ET,ETHIOPIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",55340.380000000005,kg,11482320.57
2023,8,GB,UNITED KINGDOM,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",100.0,kg,35719.12
2023,8,IT,ITALY,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",520.0,kg,62552.03
2023,8,RW,RWANDA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",1343500.0,,19388998.0
2023,8,RW,RWANDA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",33784.0,,8337898.738999999
2023,8,RW,RWANDA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",22973.0,,10432318.1186
